"","location","year","tech_jobs","all_jobs","percentage","growth"
"681",90067,2009,10003,24428,2.44206737978606,0.0198441181352629
"682",90067,2010,9656,24390,2.52589063794532,0.0343247114527192
"683",90067,2011,10084,25440,2.52280840936136,-0.0012202541700147
"684",90067,2012,10242,25634,2.50283147822691,-0.00791852883489996
"685",90067,2013,10438,27417,2.62665261544357,0.0494724228514107
"686",90067,2014,10384,27965,2.69308551617874,0.0252918487753457
"687",90067,2015,10878,28524,2.62217319360176,-0.0263312554135267
"688",90067,2016,10920,27910,2.55586080586081,-0.0252890952827849
"689",90067,2017,12283,30360,2.47170886591224,-0.0329250872174265
"690",90068,2005,1030,3873,3.76019417475728,NA
"691",90068,2006,977,3672,3.75844421699079,-0.000465390265811383
"692",90068,2007,1366,4350,3.18448023426062,-0.152713183858219
"693",90068,2008,1538,4840,3.14694408322497,-0.0117872143252171
"694",90068,2009,1153,3884,3.36860364267129,0.0704364467827372
"695",90068,2010,995,3854,3.87336683417085,0.149843449999741
"696",90068,2011,929,3960,4.26264800861141,0.100502015715711
"697",90068,2012,908,4054,4.4647577092511,0.0474141191652204
"698",90068,2013,1004,4402,4.38446215139442,-0.0179843035357337
"699",90068,2014,948,4449,4.69303797468354,0.070379401767896
"700",90068,2015,861,4607,5.35075493612079,0.140147376813331
"701",90068,2016,840,4966,5.91190476190476,0.104873019318429
"702",90068,2017,1134,6230,5.49382716049383,-0.0707179188854583
"703",90077,2005,99,2397,24.2121212121212,NA
"704",90077,2006,100,2170,21.7,-0.103754693366708
"705",90077,2007,79,2580,32.6582278481013,0.504987458437847
"706",90077,2008,120,2586,21.55,-0.340135658914729
"707",90077,2009,114,2491,21.8508771929825,0.0139618186998816
"708",90077,2010,99,2156,21.7777777777778,-0.00334537668941515
"709",90077,2011,178,1953,10.9719101123596,-0.496187800963082
"710",90077,2012,151,2306,15.2715231788079,0.391874616399291
"711",90077,2013,137,2464,17.985401459854,0.177708421699027
"712",90077,2014,132,1998,15.1363636363636,-0.158408353010626
"713",90077,2015,124,2485,20.0403225806452,0.323985275598179
"714",90077,2016,113,2523,22.3274336283186,0.114125460728975
"715",90077,2017,108,2483,22.9907407407407,0.0297081663510517
"716",90089,2005,0,20195,Inf,NA
"717",90089,2006,0,20608,Inf,NA
"718",90089,2007,0,20514,Inf,NA
"719",90089,2008,0,21043,Inf,NA
"720",90089,2009,0,23492,Inf,NA
"721",90089,2010,0,24633,Inf,NA
"722",90089,2011,0,18781,Inf,NA
"723",90089,2012,0,17475,Inf,NA
"724",90089,2013,0,506,Inf,NA
"725",90089,2014,0,18493,Inf,NA
"726",90089,2015,0,18539,Inf,NA
"727",90089,2016,0,18507,Inf,NA
"728",90089,2017,4,19307,4826.75,-1
"729",90094,2005,0,86,Inf,NA
"730",90094,2006,6,265,44.1666666666667,-1
"731",90094,2007,17,1035,60.8823529411765,0.378468368479467
"732",90094,2008,30,1063,35.4333333333333,-0.418003220611916
"733",90094,2009,8,830,103.75,1.92803386641581
"734",90094,2010,11,1087,98.8181818181818,-0.0475355969331875
"735",90094,2011,7,1377,196.714285714286,0.990668944670785
"736",90094,2012,52,1443,27.75,-0.858932461873638
"737",90094,2013,310,1838,5.92903225806452,-0.786341179889567
"738",90094,2014,376,1703,4.52925531914894,-0.23608860231982
"739",90094,2015,1304,3091,2.37039877300613,-0.476647129389133
"740",90094,2016,1970,3723,1.88984771573604,-0.202730048101004
"741",90094,2017,3300,5705,1.72878787878788,-0.0852237117345901
"742",90247,2005,209,13590,65.0239234449761,NA
"743",90247,2006,134,12719,94.9179104477612,0.459738284295959
"744",90247,2007,160,13961,87.25625,-0.0807188065099458
"745",90247,2008,130,13954,107.338461538462,0.230152127079281
"746",90247,2009,129,12971,100.550387596899,-0.0632399034257629
"747",90247,2010,118,13446,113.949152542373,0.133254234674744
"748",90247,2011,162,13255,81.820987654321,-0.28195176682955
"749",90247,2012,139,13413,96.4964028776978,0.179360035170657
"750",90247,2013,202,14763,73.0841584158416,-0.242622976231866
"751",90247,2014,405,14849,36.6641975308642,-0.498329072598079
"752",90247,2015,328,14583,44.4603658536585,0.212637091435901
"753",90247,2016,318,13141,41.3238993710692,-0.0705452243221084
"754",90247,2017,346,13956,40.3352601156069,-0.0239241521373558
"755",90248,2005,2358,36390,15.4325699745547,NA
"756",90248,2006,1455,32742,22.5030927835052,0.45815588852721
"757",90248,2007,1502,31847,21.2030625832224,-0.0577711789570414
"758",90248,2008,1876,30898,16.4701492537313,-0.223218382293325
"759",90248,2009,1479,26470,17.8972278566599,0.0866463673730979
"760",90248,2010,1332,27234,20.4459459459459,0.142408540009598
"761",90248,2011,1206,29237,24.242951907131,0.185709478603896
"762",90248,2012,1474,30943,20.9925373134328,-0.134076683654274
"763",90248,2013,1536,31474,20.4908854166667,-0.023896677627681
"764",90248,2014,1444,32738,22.6717451523546,0.106430722311007
"765",90248,2015,888,34869,39.2668918918919,0.731974827170013
"766",90248,2016,1755,37452,21.3401709401709,-0.456535266429442
"767",90248,2017,1883,34180,18.1518852894318,-0.149403004300098
"768",90272,2005,604,4251,7.03807947019868,NA
"769",90272,2006,708,4286,6.05367231638418,-0.139868718161363
"770",90272,2007,628,4347,6.92197452229299,0.143433962151992
"771",90272,2008,668,4508,6.74850299401198,-0.0250609891328454
"772",90272,2009,577,4002,6.93587521663778,0.0277650054822622
"773",90272,2010,567,3891,6.86243386243386,-0.0105886210333987
"774",90272,2011,634,4170,6.57728706624606,-0.0415518461676909
"775",90272,2012,757,4292,5.66974900924703,-0.137980606267958
"776",90272,2013,660,4383,6.64090909090909,0.171288019994916
"777",90272,2014,797,4951,6.21204516938519,-0.0645790983814217
"778",90272,2015,1070,5100,4.76635514018692,-0.232723682745108
"779",90272,2016,455,4461,9.80439560439561,1.05700064641241
"780",90272,2017,459,4498,9.7995642701525,-0.000492772266444841
"781",90291,2005,1392,6586,4.73132183908046,NA
"782",90291,2006,1677,6724,4.00954084675015,-0.152553771837806
"783",90291,2007,1659,6883,4.14888487040386,0.0347531123835914
"784",90291,2008,2236,7979,3.56842576028623,-0.139907258998279
"785",90291,2009,1875,7370,3.93066666666667,0.101512804445001
"786",90291,2010,1911,7755,4.05808477237049,0.0324164108812297
"787",90291,2011,1967,8009,4.07168276563294,0.00335084011922038
"788",90291,2012,2119,8868,4.18499292118924,0.0278288270669542
"789",90291,2013,2071,9760,4.71269917914051,0.12609489857902
"790",90291,2014,2130,10470,4.91549295774648,0.0430313438005079
"791",90291,2015,2166,11207,5.17405355493998,0.0526011530107127
"792",90291,2016,5229,14488,2.7707018550392,-0.464500739001078
"793",90291,2017,6130,15762,2.57128874388254,-0.0719720567530489
"794",90293,2005,274,1052,3.83941605839416,NA
"795",90293,2006,264,976,3.6969696969697,-0.0371010485078925
"796",90293,2007,241,929,3.85477178423237,0.0426841711448203
"797",90293,2008,291,966,3.31958762886598,-0.138836793803336
"798",90293,2009,240,935,3.89583333333333,0.173589544513458
"799",90293,2010,243,979,4.02880658436214,0.0341321713870735
"800",90293,2011,256,1020,3.984375,-0.0110284729315629
"801",90293,2012,262,1157,4.41603053435114,0.10833707528813
"802",90293,2013,296,1271,4.29391891891892,-0.0276518956294236
"803",90293,2014,253,1380,5.45454545454545,0.270295400901223
"804",90293,2015,209,1348,6.44976076555024,0.182456140350878
"805",90293,2016,245,1347,5.49795918367347,-0.147571610246473
"806",90293,2017,280,1467,5.23928571428571,-0.0470489977728286
"807",90501,2005,3044,26881,8.830814717477,NA
"808",90501,2006,2972,25312,8.51682368775236,-0.0355562923433591
"809",90501,2007,3204,25830,8.06179775280899,-0.053426717709058
"810",90501,2008,3004,26117,8.69407456724367,0.0784287616511319
"811",90501,2009,2642,25398,9.61317183951552,0.105715365696849
"812",90501,2010,2514,24321,9.67422434367542,0.00635092196198372
"813",90501,2011,2470,24417,9.88542510121457,0.0218312859032701
"814",90501,2012,2780,23065,8.29676258992806,-0.160707556328693
"815",90501,2013,2899,24255,8.36667816488444,0.00842685013564881
"816",90501,2014,2881,25090,8.7087816730302,0.0408888093223889
"817",90501,2015,2681,24647,9.19321148825065,0.0556254403208505
"818",90501,2016,2608,26143,10.0241564417178,0.0903867984032698
"819",90501,2017,2680,26989,10.0705223880597,0.00462542126227716
"820",90710,2005,135,6971,51.637037037037,NA
"821",90710,2006,161,7398,45.9503105590062,-0.110128830086668
"822",90710,2007,160,7070,44.1875,-0.0383634090294676
"823",90710,2008,182,6995,38.4340659340659,-0.130205014221987
"824",90710,2009,148,6233,42.1148648648649,0.0957691787570274
"825",90710,2010,149,6692,44.9127516778523,0.0664346620122169
"826",90710,2011,88,6911,78.5340909090909,0.748592281149813
"827",90710,2012,135,6893,51.0592592592593,-0.349845924639732
"828",90710,2013,106,7013,66.1603773584906,0.295756701493723
"829",90710,2014,128,7235,56.5234375,-0.145660291601312
"830",90710,2015,135,7179,53.1777777777778,-0.0591906626737316
"831",90710,2016,231,7735,33.4848484848485,-0.370322531626334
"832",90710,2017,222,7698,34.6756756756757,0.03556316497493
"833",90731,2005,624,11254,18.0352564102564,NA
"834",90731,2006,744,10613,14.2647849462366,-0.209061151017273
"835",90731,2007,618,10584,17.126213592233,0.200593886047429
"836",90731,2008,948,10890,11.4873417721519,-0.32925385344011
"837",90731,2009,945,10558,11.1724867724868,-0.0274088649846227
"838",90731,2010,811,11580,14.2786683107275,0.278020605572787
"839",90731,2011,654,11221,17.1574923547401,0.201617124325923
"840",90731,2012,622,11238,18.0675241157556,0.0530399047949541
"841",90731,2013,600,11991,19.985,0.106128314646734
"842",90731,2014,596,12259,20.5687919463087,0.029211505944895
"843",90731,2015,605,12568,20.7735537190083,0.00995497320572047
"844",90731,2016,493,11530,23.3874239350913,0.125826820554601
"845",90731,2017,538,11617,21.592936802974,-0.076728721260523
"846",90732,2005,148,2902,19.6081081081081,NA
"847",90732,2006,141,2963,21.0141843971631,0.0717089217023235
"848",90732,2007,197,3031,15.3857868020305,-0.267838022583094
"849",90732,2008,133,3175,23.8721804511278,0.551573589202303
"850",90732,2009,103,2973,28.8640776699029,0.20910939530617
"851",90732,2010,94,3122,33.2127659574468,0.150660912753791
"852",90732,2011,95,3039,31.9894736842105,-0.0368319902896255
"853",90732,2012,90,3069,34.1,0.0659756498848307
"854",90732,2013,108,3286,30.4259259259259,-0.107744107744108
"855",90732,2014,93,3109,33.4301075268817,0.0987375571829658
"856",90732,2015,87,3166,36.3908045977011,0.0885637914397575
"857",90732,2016,103,3204,31.1067961165049,-0.145201749167428
"858",90732,2017,143,3256,22.7692307692308,-0.268030346682032
"859",90744,2005,78,9654,123.769230769231,NA
"860",90744,2006,113,9512,84.1769911504425,-0.319887579269265
"861",90744,2007,126,10504,83.3650793650794,-0.00964529349726972
"862",90744,2008,107,11078,103.532710280374,0.241919411207836
"863",90744,2009,107,9439,88.214953271028,-0.147950893663116
"864",90744,2010,98,10539,107.540816326531,0.219076951683312
"865",90744,2011,113,10462,92.5840707964602,-0.139079709834605
"866",90744,2012,130,10443,80.3307692307692,-0.1323478375954
"867",90744,2013,140,11318,80.8428571428571,0.00637474179559749
"868",90744,2014,198,11591,58.540404040404,-0.275874132739303
"869",90744,2015,235,11784,50.1446808510638,-0.14341758187295
"870",90744,2016,222,12184,54.8828828828829,0.0944906209671992
"871",90744,2017,263,12363,47.0076045627376,-0.143492431637577
"872",91040,2005,198,2151,10.8636363636364,NA
"873",91040,2006,138,2186,15.8405797101449,0.45812867624765
"874",91040,2007,222,2172,9.78378378378378,-0.382359486659578
"875",91040,2008,233,2177,9.34334763948498,-0.0450169539752924
"876",91040,2009,217,2069,9.53456221198157,0.0204653171298601
"877",91040,2010,227,2598,11.4449339207048,0.200362813336371
"878",91040,2011,220,2760,12.5454545454545,0.0961578836867518
"879",91040,2012,215,2705,12.5813953488372,0.00286484664644449
"880",91040,2013,137,3381,24.6788321167883,0.961533791168018
"881",91040,2014,124,3722,30.0161290322581,0.216270238810812
"882",91040,2015,145,3425,23.6206896551724,-0.213066760547722
"883",91040,2016,159,3041,19.125786163522,-0.190295184318046
"884",91040,2017,113,3092,27.3628318584071,0.430677496049565
"885",91042,2005,170,1867,10.9823529411765,NA
"886",91042,2006,131,2198,16.7786259541985,0.527780617147157
"887",91042,2007,148,1979,13.3716216216216,-0.203056218183607
"888",91042,2008,169,2184,12.9230769230769,-0.0335445252069811
"889",91042,2009,105,2133,20.3142857142857,0.571938775510204
"890",91042,2010,94,2415,25.6914893617021,0.26470060149026
"891",91042,2011,91,2362,25.956043956044,0.0102973630923937
"892",91042,2012,164,2427,14.7987804878049,-0.429852233535036
"893",91042,2013,209,3875,18.5406698564593,0.252851197552258
"894",91042,2014,194,4028,20.7628865979381,0.119856335217825
"895",91042,2015,220,4059,18.45,-0.111395233366435
"896",91042,2016,268,4037,15.0634328358209,-0.183553775836266
"897",91042,2017,256,4497,17.56640625,0.16616221823136
"898",91303,2005,709,12149,17.1354019746121,NA
"899",91303,2006,763,11599,15.2018348623853,-0.112840487494346
"900",91303,2007,860,13209,15.3593023255814,0.0103584511094583
"901",91303,2008,688,12754,18.5377906976744,0.206942236354001
"902",91303,2009,600,11530,19.2166666666667,0.0366211907375462
"903",91303,2010,595,12207,20.5159663865546,0.0676131684243519
"904",91303,2011,556,12192,21.9280575539568,0.0688288887199404
"905",91303,2012,607,12593,20.7462932454695,-0.0538927949080499
"906",91303,2013,696,12868,18.4885057471264,-0.108828477050286
"907",91303,2014,708,13074,18.4661016949153,-0.00121178274316003
"908",91303,2015,606,12184,20.1056105610561,0.0887847848575587
"909",91303,2016,618,12449,20.1440129449838,0.00191003321242578
"910",91303,2017,630,12888,20.4571428571429,0.0155445646810415
"911",91304,2005,770,16330,21.2077922077922,NA
"912",91304,2006,788,15322,19.4441624365482,-0.0831595176887855
"913",91304,2007,560,14494,25.8821428571429,0.331100937960356
"914",91304,2008,473,13216,27.9408033826638,0.0795398022831344
"915",91304,2009,514,12629,24.5700389105058,-0.120639497225389
"916",91304,2010,513,12346,24.0662768031189,-0.0205031058038546
"917",91304,2011,1027,12329,12.0048685491723,-0.501174666634909
"918",91304,2012,937,12308,13.1355389541089,0.0941843219944678
"919",91304,2013,877,12204,13.9156214367161,0.0593871698247455
"920",91304,2014,475,12352,26.0042105263158,0.86870637754662
"921",91304,2015,633,13449,21.2464454976303,-0.182961333276036
"922",91304,2016,795,13857,17.4301886792453,-0.179618601088389
"923",91304,2017,907,13780,15.1929437706725,-0.128354600729979
"924",91306,2005,117,3376,28.8547008547009,NA
"925",91306,2006,103,3581,34.7669902912621,0.204898656421111
"926",91306,2007,126,3639,28.8809523809524,-0.169299610377521
"927",91306,2008,149,3476,23.3288590604027,-0.192240659079215
"928",91306,2009,177,3189,18.0169491525424,-0.227696943691365
"929",91306,2010,216,3666,16.9722222222222,-0.0579857844674403
"930",91306,2011,237,3725,15.7172995780591,-0.073939795728107
"931",91306,2012,237,4008,16.9113924050633,0.0759731543624163
"932",91306,2013,218,4606,21.1284403669725,0.249361369005109
"933",91306,2014,157,4852,30.9044585987261,0.462694740452083
"934",91306,2015,237,5228,22.0590717299578,-0.286217176091637
"935",91306,2016,98,5252,53.5918367346939,1.42946926283903
"936",91306,2017,105,5462,52.0190476190476,-0.0293475501396295
"937",91307,2005,140,6373,45.5214285714286,NA
"938",91307,2006,157,6633,42.2484076433121,-0.0719006637276488
"939",91307,2007,171,6803,39.7836257309942,-0.0583402322077364
"940",91307,2008,139,6856,49.3237410071942,0.239800045895959
"941",91307,2009,315,6562,20.831746031746,-0.577652756940972
"942",91307,2010,14,6873,490.928571428571,22.5663669612923
"943",91307,2011,281,6670,23.7366548042705,-0.951649473700017
"944",91307,2012,214,6372,29.7757009345794,0.254418585099974
"945",91307,2013,281,6901,24.55871886121,-0.175209379111906
"946",91307,2014,348,7144,20.5287356321839,-0.164095824859632
"947",91307,2015,396,7518,18.9848484848485,-0.075206148834368
"948",91307,2016,228,7337,32.1798245614035,0.69502667282732
"949",91307,2017,293,7273,24.8225255972696,-0.228630797849601
"950",91311,2005,3770,39706,10.5320954907162,NA
"951",91311,2006,3739,39692,10.6156726397432,0.00793547201511235
"952",91311,2007,3909,38039,9.73113328216935,-0.0833239105605358
"953",91311,2008,3958,37588,9.4967155128853,-0.0240894623973127
"954",91311,2009,3377,34389,10.1832987859046,0.07229691908616
"955",91311,2010,3174,35205,11.0916824196597,0.089203278117739
"956",91311,2011,3014,35729,11.8543463835435,0.0687599892449073
"957",91311,2012,2911,35991,12.3637925111645,0.0429754717078548
"958",91311,2013,2883,36836,12.7769684356573,0.0334182188935681
"959",91311,2014,2734,35448,12.9656181419166,0.0147648252564221
"960",91311,2015,2765,35937,12.9971066907776,0.00242861917698889
"961",91311,2016,2711,35104,12.9487274068609,-0.00372231182429017
"962",91311,2017,2546,35907,14.1032992930086,0.0891648924152926
"963",91316,2005,943,8518,9.03287380699894,NA
"964",91316,2006,978,7554,7.7239263803681,-0.144909300694163
"965",91316,2007,1094,7851,7.1764168190128,-0.0708848756957222
"966",91316,2008,1245,7707,6.19036144578313,-0.137402188041428
"967",91316,2009,1216,7531,6.19325657894737,0.000467684026141502
"968",91316,2010,1118,7510,6.71735241502683,0.0846236272304646
"969",91316,2011,1336,7862,5.88473053892216,-0.123950899798273
"970",91316,2012,1041,7570,7.27185398655139,0.235715711782328
"971",91316,2013,890,8459,9.50449438202247,0.307024920962403
"972",91316,2014,985,8733,8.86598984771574,-0.0671792216021984
"973",91316,2015,979,9254,9.45250255362615,0.066153099200934
"974",91316,2016,847,9446,11.1523022432113,0.179825361584601
"975",91316,2017,974,9676,9.93429158110883,-0.109216073555031
"976",91324,2005,719,19142,26.6230876216968,NA
"977",91324,2006,787,18952,24.0813214739517,-0.0954722526501264
"978",91324,2007,879,18551,21.1046643913538,-0.12360854390062
"979",91324,2008,853,17093,20.0386869871043,-0.0505090905253239
"980",91324,2009,882,15926,18.0566893424036,-0.0989085585286202
"981",91324,2010,563,17071,30.3214920071048,0.679238725999399
"982",91324,2011,662,17047,25.7507552870091,-0.150742473985935
"983",91324,2012,810,16939,20.9123456790123,-0.187893891036184
"984",91324,2013,690,17987,26.068115942029,0.246541939491321
"985",91324,2014,602,18796,31.2225913621262,0.197731030181081
"986",91324,2015,602,19038,31.624584717608,0.0128750798042137
"987",91324,2016,746,18517,24.8217158176944,-0.215113303800189
"988",91324,2017,786,18841,23.970737913486,-0.0342836051487517
"989",91325,2005,242,6071,25.0867768595041,NA
"990",91325,2006,278,6391,22.9892086330935,-0.0836125038364959
"991",91325,2007,355,7690,21.6619718309859,-0.0577330356729643
"992",91325,2008,252,7934,31.484126984127,0.45342848886412
"993",91325,2009,233,7935,34.0557939914163,0.0816813821322044
"994",91325,2010,207,8114,39.1980676328502,0.150995558721374
"995",91325,2011,216,8089,37.4490740740741,-0.0446193821378686
"996",91325,2012,221,9294,42.0542986425339,0.122972988847488
"997",91325,2013,225,10202,45.3422222222222,0.0781828180666142
"998",91325,2014,224,9931,44.3348214285714,-0.0222177199148622
"999",91325,2015,204,9998,49.0098039215686,0.105447193478136
"1000",91325,2016,209,10550,50.4784688995215,0.0299667589020198
"1001",91325,2017,225,11403,50.68,0.00399241706161102
"1002",91326,2005,324,3090,9.53703703703704,NA
"1003",91326,2006,410,3186,7.77073170731707,-0.185204830689084
"1004",91326,2007,391,3363,8.60102301790281,0.106848536516055
"1005",91326,2008,334,3605,10.7934131736527,0.254898766249838
"1006",91326,2009,230,3233,14.0565217391304,0.302324066815413
"1007",91326,2010,174,3484,20.0229885057471,0.424462529020055
"1008",91326,2011,220,3542,16.1,-0.195924225028703
"1009",91326,2012,238,3527,14.8193277310924,-0.0795448614228301
"1010",91326,2013,261,3913,14.992337164751,0.0116745804396738
"1011",91326,2014,215,3961,18.4232558139535,0.228844816621993
"1012",91326,2015,208,3911,18.8028846153846,0.0206059561493799
"1013",91326,2016,255,4295,16.843137254902,-0.104225888770236
"1014",91326,2017,241,4271,17.7219917012448,0.0521787855221021
"1015",91330,2005,0,5038,Inf,NA
"1016",91330,2006,0,5253,Inf,NA
"1017",91330,2007,0,5932,Inf,NA
"1018",91330,2008,0,5648,Inf,NA
"1019",91330,2009,0,5341,Inf,NA
"1020",91330,2010,0,4750,Inf,NA
"1021",91330,2011,0,5870,Inf,NA
"1022",91330,2012,0,6124,Inf,NA
"1023",91330,2013,0,6397,Inf,NA
"1024",91330,2014,0,6609,Inf,NA
"1025",91330,2015,0,6874,Inf,NA
"1026",91330,2016,0,6929,Inf,NA
"1027",91330,2017,0,7080,Inf,NA
"1028",91331,2005,441,12874,29.1927437641723,NA
"1029",91331,2006,424,12049,28.4174528301887,-0.0265576589938472
"1030",91331,2007,519,12970,24.990366088632,-0.120597956545775
"1031",91331,2008,467,12177,26.0749464668094,0.0433999395739468
"1032",91331,2009,553,10829,19.5822784810127,-0.249000242208023
"1033",91331,2010,704,12117,17.2116477272727,-0.1210600061703
"1034",91331,2011,437,12149,27.8009153318078,0.615238457835493
"1035",91331,2012,329,11988,36.4376899696049,0.310665117846517
"1036",91331,2013,353,13352,37.8243626062323,0.0380559974516539
"1037",91331,2014,193,13622,70.580310880829,0.866001328709755
"1038",91331,2015,233,13651,58.587982832618,-0.16991038858499
"1039",91331,2016,233,13582,58.2918454935622,-0.00505457475642768
"1040",91331,2017,398,14248,35.7989949748744,-0.385866158949659
"1041",91335,2005,273,8736,32,NA
"1042",91335,2006,280,8318,29.7071428571429,-0.0716517857142857
"1043",91335,2007,252,8269,32.8134920634921,0.104565734284417
"1044",91335,2008,349,8462,24.2464183381089,-0.261083876985919
"1045",91335,2009,253,8091,31.9802371541502,0.318967474213947
"1046",91335,2010,209,9689,46.3588516746412,0.449609377540997
"1047",91335,2011,325,9507,29.2523076923077,-0.369002754908421
"1048",91335,2012,305,9647,31.6295081967213,0.0812654006452538
"1049",91335,2013,349,11695,33.5100286532951,0.0594546220851058
"1050",91335,2014,345,11728,33.9942028985507,0.0144486371606845
"1051",91335,2015,354,11965,33.7994350282486,-0.00572944366083206
"1052",91335,2016,313,12176,38.9009584664537,0.15093516900331
"1053",91335,2017,200,13033,65.165,0.67515152759527
"1054",91342,2005,420,18343,43.6738095238095,NA
"1055",91342,2006,438,20110,45.9132420091324,0.0512763257828937
"1056",91342,2007,517,20325,39.3133462282398,-0.143747108504771
"1057",91342,2008,657,20523,31.2374429223744,-0.205423961088926
"1058",91342,2009,343,19130,55.7725947521866,0.785440469336187
"1059",91342,2010,337,19390,57.5370919881306,0.0316373524270144
"1060",91342,2011,361,19345,53.5872576177285,-0.068648488026069
"1061",91342,2012,294,19202,65.312925170068,0.218814473320991
"1062",91342,2013,255,20203,79.2274509803922,0.213043984388881
"1063",91342,2014,291,20726,71.2233676975945,-0.101026641445004
"1064",91342,2015,278,21817,78.4784172661871,0.101863332261914
"1065",91342,2016,297,22798,76.7609427609428,-0.0218846730741126
"1066",91342,2017,309,23929,77.4401294498382,0.00884807643661478
"1067",91343,2005,367,8874,24.1798365122616,NA
"1068",91343,2006,277,8707,31.4332129963899,0.299976241793452
"1069",91343,2007,282,9161,32.4858156028369,0.0334869555513739
"1070",91343,2008,248,9180,37.0161290322581,0.13945512357786
"1071",91343,2009,265,8502,32.0830188679245,-0.133269207053891
"1072",91343,2010,510,9313,18.2607843137255,-0.430827117956098
"1073",91343,2011,622,8794,14.1382636655949,-0.225758137071473
"1074",91343,2012,385,9186,23.8597402597403,0.687600459581355
"1075",91343,2013,275,10062,36.5890909090909,0.533507511430438
"1076",91343,2014,243,9984,41.0864197530864,0.122914473474336
"1077",91343,2015,217,9554,44.0276497695853,0.0715864276852183
"1078",91343,2016,232,9952,42.8965517241379,-0.0256906296694652
"1079",91343,2017,244,9767,40.0286885245902,-0.0668553318222548
"1080",91344,2005,431,7981,18.5174013921114,NA
"1081",91344,2006,512,7860,15.3515625,-0.170965613644907
"1082",91344,2007,551,7787,14.1324863883848,-0.0794105558711202
"1083",91344,2008,507,7643,15.0749506903353,0.0666877912385715
"1084",91344,2009,398,7045,17.7010050251256,0.174199862323523
"1085",91344,2010,302,8088,26.7814569536424,0.512990754797682
"1086",91344,2011,340,8106,23.8411764705882,-0.109787921103159
"1087",91344,2012,301,8169,27.1395348837209,0.13834713304529
"1088",91344,2013,307,9289,30.257328990228,0.114880159879867
"1089",91344,2014,339,9317,27.4837758112094,-0.0916654996187645
"1090",91344,2015,360,10075,27.9861111111111,0.018277521376695
"1091",91344,2016,366,10179,27.8114754098361,-0.00624008461131687
"1092",91344,2017,419,10771,25.7064439140811,-0.0756893140236075
"1093",91345,2005,249,6000,24.0963855421687,NA
"1094",91345,2006,277,5336,19.2635379061372,-0.200563176895307
"1095",91345,2007,325,5688,17.5015384615385,-0.0914681120977969
"1096",91345,2008,323,5569,17.2414860681115,-0.0148588304964448
"1097",91345,2009,331,4575,13.821752265861,-0.198343332398436
"1098",91345,2010,308,4594,14.9155844155844,0.0791384571712443
"1099",91345,2011,341,4561,13.375366568915,-0.103262319715758
"1100",91345,2012,357,4432,12.4145658263305,-0.0718336007939681
"1101",91345,2013,323,4859,15.0433436532508,0.211749477484324
"1102",91345,2014,327,4980,15.2293577981651,0.0123652127613378
"1103",91345,2015,279,5541,19.8602150537634,0.304074361963985
"1104",91345,2016,256,5644,22.046875,0.110102531131565
"1105",91345,2017,269,6276,23.3308550185874,0.0582386401060178
"1106",91352,2005,677,19396,28.6499261447563,NA
"1107",91352,2006,696,19161,27.5301724137931,-0.0390840006115729
"1108",91352,2007,604,19522,32.3211920529801,0.174027956206574
"1109",91352,2008,491,19150,39.0020366598778,0.206701677213718
"1110",91352,2009,411,16761,40.7810218978102,0.0456126241161783
"1111",91352,2010,564,17567,31.1471631205674,-0.236233873721545
"1112",91352,2011,580,17792,30.6758620689655,-0.0151314278535577
"1113",91352,2012,453,17425,38.4657836644592,0.253943037622882
"1114",91352,2013,549,18818,34.2768670309654,-0.10889981262397
"1115",91352,2014,572,19232,33.6223776223776,-0.0190942015790562
"1116",91352,2015,643,20152,31.3405909797823,-0.0678651185297703
"1117",91352,2016,590,19484,33.0237288135593,0.0537047254425687
"1118",91352,2017,467,19578,41.9229122055674,0.269478454182139
"1119",91356,2005,1395,14567,10.44229390681,NA
"1120",91356,2006,1581,14116,8.92852624920936,-0.144965049931553
"1121",91356,2007,1179,14002,11.8761662425785,0.330137349781563
"1122",91356,2008,1123,13916,12.3918076580588,0.0434181708935359
"1123",91356,2009,1050,12111,11.5342857142857,-0.0692007144910277
"1124",91356,2010,1064,12047,11.3223684210526,-0.0183728146226354
"1125",91356,2011,1060,11870,11.1981132075472,-0.0109743128720686
"1126",91356,2012,1125,11962,10.6328888888889,-0.0504749602171672
"1127",91356,2013,1139,12491,10.9666374012291,0.0313883193765916
"1128",91356,2014,1049,12600,12.0114394661582,0.0952709592469974
"1129",91356,2015,1189,13058,10.9823380992431,-0.0856767725312721
"1130",91356,2016,1287,13386,10.4009324009324,-0.052940065499416
"1131",91356,2017,1132,13513,11.9372791519435,0.147712406137101
"1132",91364,2005,1826,19121,10.4715224534502,NA
"1133",91364,2006,1995,18533,9.28972431077694,-0.11285829237599
"1134",91364,2007,2033,18222,8.9631087063453,-0.0351588048800044
"1135",91364,2008,1924,17426,9.05717255717256,0.0104945565103614
"1136",91364,2009,1650,16282,9.86787878787879,0.0895098581360489
"1137",91364,2010,1758,16958,9.64618885096701,-0.0224658147589015
"1138",91364,2011,1782,16761,9.40572390572391,-0.0249284923774841
"1139",91364,2012,1788,17265,9.65604026845638,0.0266131948206707
"1140",91364,2013,1896,17487,9.22310126582278,-0.0448360808982835
"1141",91364,2014,2001,18144,9.06746626686657,-0.0168744757832096
"1142",91364,2015,1783,18668,10.469994391475,0.154676960832317
