"","GEOID","year","tech","info","prof","per","total"
"649",90652,2006,0,0,0,0,3
"650",90660,2006,284,61,223,2.04,13953
"651",90661,2006,0,0,0,NA,0
"652",90662,2006,0,0,0,0,9
"653",90670,2006,1785,412,1373,3.13,57058
"654",90671,2006,0,0,0,0,5
"655",90701,2006,1464,71,1393,10.88,13457
"656",90702,2006,5,0,5,0.91,551
"657",90703,2006,3632,1360,2272,11.99,30285
"658",90704,2006,5,0,5,0.21,2424
"659",90706,2006,621,339,282,4.11,15092
"660",90707,2006,0,0,0,0,133
"661",90710,2006,161,0,161,2.18,7398
"662",90711,2006,0,0,0,0,34
"663",90712,2006,431,220,211,3.62,11895
"664",90713,2006,44,0,44,1.29,3416
"665",90714,2006,0,0,0,0,1125
"666",90715,2006,7,0,7,0.9,776
"667",90716,2006,14,0,14,0.4,3496
"668",90717,2006,207,34,173,6.62,3126
"669",90723,2006,640,37,603,3.98,16095
"670",90731,2006,744,80,664,7.01,10613
"671",90732,2006,141,21,120,4.76,2963
"672",90733,2006,0,0,0,0,285
"673",90734,2006,0,0,0,0,17
"674",90744,2006,113,27,86,1.19,9512
"675",90745,2006,498,58,440,3.14,15861
"676",90746,2006,809,389,420,6.08,13301
"677",90747,2006,0,0,0,0,1840
"678",90748,2006,0,0,0,0,821
"679",90749,2006,0,0,0,0,1256
"680",90755,2006,644,51,593,8.77,7345
"681",90801,2006,63,0,63,0.63,9978
"682",90802,2006,3390,820,2570,12.67,26747
"683",90803,2006,543,125,418,6.68,8131
"684",90804,2006,602,26,576,7.56,7967
"685",90805,2006,173,0,173,1.53,11290
"686",90806,2006,987,131,856,6.03,16373
"687",90807,2006,1192,187,1005,8.2,14535
"688",90808,2006,585,397,188,7.47,7831
"689",90809,2006,0,0,0,0,71
"690",90810,2006,1605,0,1605,14.03,11441
"691",90813,2006,234,0,234,2.24,10431
"692",90814,2006,56,14,42,4.69,1194
"693",90815,2006,305,0,305,2.97,10254
"694",90822,2006,0,0,0,0,523
"695",90831,2006,277,0,277,15.78,1755
"696",90832,2006,0,0,0,0,15
"697",90835,2006,0,0,0,0,88
"698",90840,2006,0,0,0,0,5301
"699",90846,2006,167,0,167,1.98,8447
"700",90853,2006,0,0,0,0,4
"701",91001,2006,406,78,328,11.8,3440
"702",91003,2006,0,0,0,0,13
"703",91006,2006,1090,98,992,8.98,12132
"704",91007,2006,384,96,288,3.42,11214
"705",91008,2006,0,0,0,0,4
"706",91009,2006,0,0,0,0,391
"707",91010,2006,0,0,0,0,10124
"708",91011,2006,335,109,226,6.2,5400
"709",91012,2006,0,0,0,0,7
"710",91016,2006,2510,606,1904,14.47,17345
"711",91017,2006,0,0,0,0,280
"712",91020,2006,215,50,165,8.69,2475
"713",91021,2006,0,0,0,0,32
"714",91024,2006,120,4,116,8.28,1449
"715",91025,2006,0,0,0,0,29
"716",91030,2006,778,41,737,11.03,7056
"717",91031,2006,0,0,0,0,20
"718",91040,2006,138,0,138,6.31,2186
"719",91041,2006,0,0,0,0,28
"720",91042,2006,131,69,62,5.96,2198
"721",91043,2006,0,0,0,0,16
"722",91046,2006,0,0,0,0,38
"723",91066,2006,0,0,0,0,202
"724",91077,2006,0,0,0,0,35
"725",91101,2006,3998,469,3529,13.62,29348
"726",91102,2006,0,0,0,0,187
"727",91103,2006,992,263,729,13.25,7486
"728",91104,2006,250,35,215,7.78,3215
"729",91105,2006,1392,0,1392,7.9,17629
"730",91106,2006,978,231,747,13.27,7371
"731",91107,2006,2204,865,1339,13.12,16803
"732",91108,2006,268,0,268,8.93,3000
"733",91109,2006,0,0,0,0,13077
"734",91114,2006,0,0,0,0,1
"735",91115,2006,0,0,0,0,19
"736",91116,2006,0,0,0,0,10
"737",91125,2006,0,0,0,0,65
"738",91201,2006,875,672,203,8.48,10316
"739",91202,2006,345,26,319,9.66,3572
"740",91203,2006,3756,849,2907,19.75,19014
"741",91204,2006,1107,503,604,7.94,13944
"742",91205,2006,1101,305,796,16.53,6659
"743",91206,2006,763,79,684,8.04,9495
"744",91207,2006,95,5,90,14.94,636
"745",91208,2006,218,22,196,5.23,4165
"746",91209,2006,0,0,0,0,502
"747",91210,2006,168,0,168,4.14,4057
"748",91214,2006,351,140,211,9.57,3669
"749",91221,2006,0,0,0,0,654
"750",91222,2006,0,0,0,0,9
"751",91224,2006,0,0,0,0,8
"752",91225,2006,0,0,0,0,199
"753",91226,2006,0,0,0,0,1
"754",91301,2006,2807,914,1893,20.68,13572
"755",91302,2006,2781,741,2040,16.92,16434
"756",91303,2006,763,177,586,6.58,11599
"757",91304,2006,788,258,530,5.14,15322
"758",91305,2006,0,0,0,0,190
"759",91306,2006,103,0,103,2.88,3581
"760",91307,2006,157,30,127,2.37,6633
"761",91308,2006,0,0,0,0,22
"762",91309,2006,0,0,0,0,97
"763",91310,2006,0,0,0,0,100
"764",91311,2006,3739,1347,2392,9.42,39692
"765",91313,2006,0,0,0,0,337
"766",91316,2006,978,376,602,12.95,7554
"767",91321,2006,305,74,231,3.45,8842
"768",91322,2006,0,0,0,0,323
"769",91324,2006,787,186,601,4.15,18952
"770",91325,2006,278,78,200,4.35,6391
"771",91326,2006,410,36,374,12.87,3186
"772",91327,2006,0,0,0,0,26
"773",91328,2006,0,0,0,0,1556
"774",91330,2006,0,0,0,0,5253
"775",91331,2006,424,57,367,3.52,12049
"776",91333,2006,0,0,0,0,27
"777",91334,2006,0,0,0,0,44
"778",91335,2006,280,0,280,3.37,8318
"779",91337,2006,0,0,0,0,16
"780",91340,2006,366,179,187,2.85,12849
"781",91341,2006,0,0,0,0,306
"782",91342,2006,438,50,388,2.18,20110
"783",91343,2006,277,112,165,3.18,8707
"784",91344,2006,512,83,429,6.51,7860
"785",91345,2006,277,0,277,5.19,5336
"786",91346,2006,0,0,0,0,1557
"787",91350,2006,483,56,427,5.46,8852
"788",91351,2006,277,0,277,3.51,7894
"789",91352,2006,696,57,639,3.63,19161
"790",91353,2006,0,0,0,0,529
"791",91354,2006,67,0,67,7,957
"792",91355,2006,4129,870,3259,8.54,48324
"793",91356,2006,1581,221,1360,11.2,14116
"794",91357,2006,0,0,0,0,393
"795",91361,2006,3039,579,2460,19.09,15920
"796",91362,2006,3207,1313,1894,16.11,19912
"797",91364,2006,1995,498,1497,10.76,18533
"798",91365,2006,0,0,0,0,157
"799",91367,2006,5171,2121,3050,14.63,35337
"800",91372,2006,0,0,0,0,2
"801",91376,2006,2,0,2,33.33,6
"802",91380,2006,0,0,0,0,1560
"803",91381,2006,197,39,158,5.3,3714
"804",91384,2006,0,0,0,0,2203
"805",91385,2006,0,0,0,0,24
"806",91386,2006,0,0,0,0,37
"807",91387,2006,97,31,66,4.52,2146
"808",91390,2006,99,9,90,9.31,1063
"809",91392,2006,0,0,0,0,2347
"810",91393,2006,0,0,0,0,59
"811",91394,2006,0,0,0,0,14
"812",91395,2006,0,0,0,0,1
"813",91396,2006,0,0,0,0,7
"814",91401,2006,323,30,293,4.07,7930
"815",91402,2006,335,113,222,3,11176
"816",91403,2006,3098,1224,1874,22.13,13996
"817",91404,2006,0,0,0,0,46
"818",91405,2006,1006,795,211,7.86,12805
"819",91406,2006,2427,693,1734,10.09,24051
"820",91407,2006,0,0,0,0,6
"821",91408,2006,0,0,0,0,102
"822",91409,2006,0,0,0,0,574
"823",91410,2006,0,0,0,0,20
"824",91411,2006,1167,192,975,12.69,9193
"825",91412,2006,0,0,0,0,133
"826",91413,2006,0,0,0,0,179
"827",91416,2006,0,0,0,0,78
"828",91423,2006,1782,272,1510,17.13,10404
"829",91426,2006,0,0,0,0,37
"830",91436,2006,6119,478,5641,33.39,18325
"831",91501,2006,51,0,51,3.06,1666
"832",91502,2006,19456,17966,1490,53.72,36216
"833",91503,2006,0,0,0,0,415
"834",91504,2006,1266,0,1266,2.78,45559
"835",91505,2006,5806,4075,1731,24.44,23759
"836",91506,2006,2132,1407,725,24.91,8560
"837",91507,2006,0,0,0,0,61
"838",91508,2006,0,0,0,0,2
"839",91510,2006,265,242,23,23.9,1109
"840",91521,2006,5951,5951,0,73.35,8113
"841",91522,2006,6740,6740,0,97.72,6897
"842",91523,2006,0,0,0,0,90
"843",91601,2006,1622,961,661,21.28,7622
"844",91602,2006,667,324,343,16.87,3954
"845",91603,2006,0,0,0,0,422
"846",91604,2006,1380,606,774,13.84,9970
"847",91605,2006,718,286,432,4.2,17115
"848",91606,2006,632,168,464,6.83,9259
"849",91607,2006,649,265,384,13.17,4928
"850",91608,2006,7881,7578,303,70,11259
"851",91609,2006,0,0,0,0,27
"852",91610,2006,0,0,0,0,13
"853",91614,2006,0,0,0,0,37
"854",91615,2006,0,0,0,NA,0
"855",91616,2006,0,0,0,0,35
"856",91618,2006,0,0,0,0,17
"857",91702,2006,304,30,274,1.71,17737
"858",91706,2006,2173,1511,662,6.57,33057
"859",91709,2006,460,38,422,5.7,8076
"860",91710,2006,1377,478,899,3.35,41045
"861",91711,2006,1129,45,1084,8.1,13930
"862",91714,2006,0,0,0,0,380
"863",91715,2006,0,0,0,0,1172
"864",91716,2006,0,0,0,0,1176
"865",91722,2006,190,6,184,1.95,9759
"866",91723,2006,600,218,382,8.89,6748
"867",91724,2006,248,15,233,4.9,5066
"868",91731,2006,804,166,638,4.49,17910
"869",91732,2006,64,0,64,1.19,5400
"870",91733,2006,453,51,402,2.24,20261
"871",91734,2006,0,0,0,0,1082
"872",91740,2006,426,61,365,3.63,11740
"873",91741,2006,206,26,180,4.72,4369
"874",91744,2006,234,0,234,1.88,12469
"875",91745,2006,1183,460,723,7.88,15016
"876",91746,2006,469,79,390,2.35,19972
"877",91747,2006,0,0,0,0,1091
"878",91748,2006,1468,261,1207,5.18,28339
"879",91749,2006,0,0,0,0,1042
"880",91750,2006,499,129,370,4.68,10673
"881",91754,2006,2670,652,2018,12.06,22133
"882",91755,2006,132,7,125,4.77,2769
"883",91759,2006,0,0,0,0,30
"884",91765,2006,1069,90,979,8.79,12158
"885",91766,2006,337,0,337,1.92,17528
"886",91767,2006,160,6,154,1.37,11637
"887",91768,2006,483,38,445,2.84,17004
"888",91769,2006,10,0,10,0.25,4021
"889",91770,2006,477,144,333,2.99,15954
"890",91773,2006,773,0,773,3.66,21098
"891",91775,2006,91,11,80,3.84,2369
"892",91776,2006,511,14,497,4.51,11325
"893",91778,2006,0,0,0,0,45
"894",91780,2006,283,60,223,5.55,5098
"895",91788,2006,11,0,11,2.01,546
"896",91789,2006,1047,95,952,4.84,21628
"897",91790,2006,1359,150,1209,9.62,14131
"898",91791,2006,277,49,228,3.07,9037
"899",91792,2006,30,0,30,0.59,5064
"900",91793,2006,0,0,0,0,115
"901",91801,2006,565,0,565,3.83,14755
"902",91802,2006,0,0,0,0,281
"903",91803,2006,309,49,260,3.82,8090
"904",91804,2006,0,0,0,0,38
"905",92397,2006,10,0,10,2.2,455
"906",92821,2006,2058,213,1845,5.28,38974
"907",92823,2006,88,0,88,2.86,3075
"908",93243,2006,0,0,0,0,1336
"909",93510,2006,28,0,28,2.14,1308
"910",93523,2006,298,0,298,36.3,821
"911",93532,2006,0,0,0,0,280
"912",93534,2006,1336,165,1171,5.83,22913
"913",93535,2006,351,122,229,3.9,9011
"914",93536,2006,71,0,71,0.75,9490
"915",93539,2006,0,0,0,0,174
"916",93543,2006,0,0,0,0,1292
"917",93544,2006,0,0,0,0,197
"918",93550,2006,682,400,282,4.08,16725
"919",93551,2006,515,221,294,4.81,10702
"920",93552,2006,32,0,32,2.64,1214
"921",93553,2006,0,0,0,0,283
"922",93560,2006,42,0,42,2.91,1444
"923",93563,2006,0,0,0,0,24
"924",93584,2006,0,0,0,0,2
"925",93586,2006,0,0,0,0,11
"926",93590,2006,0,0,0,0,205
"927",93591,2006,0,0,0,0,343
"928",90001,2007,125,0,125,1.51,8279
"929",90002,2007,24,0,24,1.73,1391
"930",90003,2007,65,0,65,1.44,4504
"931",90004,2007,1083,404,679,14.92,7259
"932",90005,2007,591,361,230,12.48,4736
"933",90006,2007,344,23,321,3.75,9168
"934",90007,2007,575,75,500,3.94,14577
"935",90008,2007,208,117,91,6.79,3063
"936",90009,2007,0,0,0,0,4654
"937",90010,2007,5281,1078,4203,16.51,31981
"938",90011,2007,142,74,68,1.57,9052
"939",90012,2007,6240,4943,1297,2.4,260514
"940",90013,2007,1020,94,926,6.72,15172
"941",90014,2007,845,55,790,6.11,13825
"942",90015,2007,1366,755,611,3.96,34537
"943",90016,2007,1126,280,846,12.48,9022
"944",90017,2007,14223,1960,12263,35.64,39912
"945",90018,2007,197,16,181,4.85,4065
"946",90019,2007,530,83,447,9.21,5752
"947",90020,2007,129,19,110,1.08,11971
"948",90021,2007,601,0,601,2.12,28324
"949",90022,2007,452,169,283,2.6,17415
"950",90023,2007,298,50,248,1.23,24167
"951",90024,2007,4059,1630,2429,7.99,50775
"952",90025,2007,8560,2819,5741,27.93,30649
"953",90026,2007,475,99,376,7.5,6337
"954",90027,2007,2894,2585,309,13.32,21723
"955",90028,2007,7496,4346,3150,30.84,24309
"956",90029,2007,109,0,109,1.98,5499
"957",90030,2007,3,0,3,1,299
"958",90031,2007,356,46,310,4.17,8541
"959",90032,2007,118,0,118,2.04,5788
"960",90033,2007,432,0,432,2.28,18934
"961",90034,2007,1168,272,896,11.76,9932
"962",90035,2007,3401,2894,507,27.89,12193
"963",90036,2007,12533,6604,5929,42.03,29822
"964",90037,2007,156,0,156,2.65,5892
"965",90038,2007,6072,5153,919,46.48,13064
"966",90039,2007,506,88,418,5.54,9132
"967",90040,2007,2165,415,1750,4.89,44250
"968",90041,2007,446,118,328,7.34,6077
"969",90042,2007,98,13,85,3.37,2910
"970",90043,2007,96,42,54,3.13,3068
"971",90044,2007,18,0,18,0.67,2702
"972",90045,2007,4619,1984,2635,6.77,68241
"973",90046,2007,1372,488,884,10.71,12815
"974",90047,2007,88,36,52,2.11,4176
"975",90048,2007,6507,1839,4668,17.39,37425
"976",90049,2007,5416,0,5416,28.67,18893
"977",90050,2007,0,0,0,0,3
"978",90051,2007,11,0,11,3.18,346
"979",90052,2007,0,0,0,0,3306
"980",90053,2007,0,0,0,NA,0
"981",90054,2007,0,0,0,0,652
"982",90055,2007,0,0,0,0,49
"983",90056,2007,579,71,508,19.1,3031
"984",90057,2007,684,0,684,7.24,9444
"985",90058,2007,700,73,627,1.63,42888
"986",90059,2007,2,0,2,0.05,3857
"987",90060,2007,0,0,0,0,74
"988",90061,2007,97,0,97,1.49,6515
"989",90062,2007,22,0,22,1.4,1569
"990",90063,2007,84,35,49,2.04,4122
"991",90064,2007,12161,2202,9959,46.68,26054
"992",90065,2007,715,489,226,8.22,8695
"993",90066,2007,3664,889,2775,28.4,12901
"994",90067,2007,11185,3257,7928,41.61,26881
"995",90068,2007,1366,657,709,31.4,4350
"996",90069,2007,2333,648,1685,14.52,16062
"997",90070,2007,0,0,0,0,127
"998",90071,2007,12701,390,12311,37.31,34038
"999",90072,2007,0,0,0,0,14
"1000",90073,2007,0,0,0,0,4350
"1001",90075,2007,0,0,0,0,2
"1002",90076,2007,0,0,0,0,9
"1003",90077,2007,79,0,79,3.06,2580
"1004",90078,2007,0,0,0,0,30
"1005",90079,2007,66,0,66,5.46,1209
"1006",90080,2007,0,0,0,0,329
"1007",90082,2007,0,0,0,0,23
"1008",90083,2007,0,0,0,0,2
"1009",90086,2007,123,0,123,7.68,1601
"1010",90087,2007,0,0,0,0,11
"1011",90089,2007,0,0,0,0,20514
"1012",90091,2007,0,0,0,0,3
"1013",90093,2007,0,0,0,0,105
"1014",90094,2007,17,0,17,1.64,1035
"1015",90095,2007,186,0,186,2.21,8413
"1016",90201,2007,251,107,144,1.46,17237
"1017",90202,2007,0,0,0,0,68
"1018",90209,2007,10,10,0,1.43,697
"1019",90210,2007,3246,1713,1533,15.89,20431
"1020",90211,2007,2081,1011,1070,19.07,10914
"1021",90212,2007,3023,425,2598,19.36,15613
"1022",90213,2007,0,0,0,0,325
"1023",90220,2007,954,115,839,3.76,25367
"1024",90221,2007,271,56,215,2.09,12946
"1025",90222,2007,0,0,0,0,2402
"1026",90224,2007,0,0,0,0,300
"1027",90230,2007,2037,534,1503,9.55,21319
"1028",90231,2007,0,0,0,0,8726
"1029",90232,2007,2243,550,1693,13.04,17207
"1030",90233,2007,0,0,0,0,14
"1031",90240,2007,202,0,202,4.5,4493
"1032",90241,2007,851,343,508,4.5,18907
"1033",90242,2007,604,36,568,5.51,10957
"1034",90245,2007,16147,3548,12599,26.92,59979
"1035",90247,2007,160,0,160,1.15,13961
"1036",90248,2007,1502,515,987,4.72,31847
"1037",90249,2007,142,4,138,1.48,9624
"1038",90250,2007,531,100,431,2.7,19688
"1039",90251,2007,0,0,0,0,199
"1040",90254,2007,536,147,389,8.66,6188
"1041",90255,2007,186,186,0,1.57,11874
"1042",90260,2007,260,0,260,4.44,5853
"1043",90261,2007,0,0,0,0,45
"1044",90262,2007,32,0,32,0.32,9886
"1045",90263,2007,0,0,0,0,2555
"1046",90264,2007,0,0,0,0,11
"1047",90265,2007,1403,384,1019,19.82,7080
"1048",90266,2007,2263,431,1832,14.75,15341
"1049",90267,2007,0,0,0,0,35
"1050",90270,2007,38,0,38,1.42,2677
"1051",90272,2007,628,103,525,14.45,4347
"1052",90274,2007,641,250,391,8.34,7688
"1053",90275,2007,502,16,486,15.36,3269
"1054",90277,2007,746,190,556,7.36,10136
"1055",90278,2007,1963,249,1714,11.97,16404
"1056",90280,2007,423,0,423,2.4,17592
"1057",90290,2007,133,37,96,11.97,1111
"1058",90291,2007,1659,379,1280,24.1,6883
"1059",90292,2007,1918,293,1625,14.5,13232
"1060",90293,2007,241,21,220,25.94,929
"1061",90294,2007,0,0,0,0,41
"1062",90295,2007,0,0,0,0,2
"1063",90301,2007,292,109,183,1.94,15044
"1064",90302,2007,66,0,66,1.72,3842
"1065",90303,2007,72,38,34,1.49,4834
"1066",90304,2007,51,0,51,1.51,3381
"1067",90305,2007,11,0,11,1.54,715
"1068",90306,2007,0,0,0,0,349
"1069",90307,2007,0,0,0,0,5
"1070",90308,2007,0,0,0,0,14
"1071",90309,2007,0,0,0,0,9
"1072",90310,2007,0,0,0,0,11
"1073",90311,2007,0,0,0,0,24
"1074",90312,2007,0,0,0,0,17
"1075",90401,2007,5027,2527,2500,19.64,25591
"1076",90402,2007,191,76,115,13.57,1407
"1077",90403,2007,1123,222,901,12.91,8699
"1078",90404,2007,8901,4498,4403,34.17,26046
"1079",90405,2007,3471,850,2621,21.16,16401
"1080",90406,2007,0,0,0,0,111
"1081",90407,2007,0,0,0,0,954
"1082",90408,2007,0,0,0,0,3
"1083",90409,2007,0,0,0,0,3
"1084",90410,2007,0,0,0,0,146
"1085",90411,2007,0,0,0,0,1
"1086",90501,2007,3204,553,2651,12.4,25830
"1087",90502,2007,679,0,679,5.03,13486
"1088",90503,2007,2480,432,2048,10.08,24592
"1089",90504,2007,454,72,382,3.53,12858
"1090",90505,2007,2107,0,2107,6.7,31433
"1091",90506,2007,0,0,0,0,1140
"1092",90507,2007,0,0,0,0,56
"1093",90508,2007,0,0,0,0,13
"1094",90509,2007,39,0,39,0.65,6003
"1095",90510,2007,0,0,0,0,348
"1096",90601,2007,250,5,245,2.11,11872
"1097",90602,2007,329,8,321,4.43,7430
"1098",90603,2007,180,9,171,1.23,14664
"1099",90604,2007,22,0,22,0.89,2469
"1100",90605,2007,256,0,256,3.07,8339
"1101",90606,2007,150,22,128,2.88,5208
"1102",90607,2007,0,0,0,0,126
"1103",90608,2007,0,0,0,0,1956
"1104",90609,2007,0,0,0,0,6
"1105",90610,2007,0,0,0,0,39
"1106",90623,2007,142,0,142,2.28,6219
"1107",90630,2007,2569,940,1629,11.41,22517
"1108",90631,2007,482,164,318,3.18,15175
"1109",90637,2007,0,0,0,0,338
"1110",90638,2007,789,59,730,4.17,18915
"1111",90639,2007,0,0,0,0,137
"1112",90640,2007,461,133,328,2.07,22284
"1113",90650,2007,607,200,407,2.74,22142
"1114",90651,2007,0,0,0,0,136
"1115",90652,2007,0,0,0,0,1
"1116",90660,2007,399,31,368,2.79,14279
"1117",90662,2007,0,0,0,0,8
"1118",90670,2007,1966,473,1493,3.48,56531
"1119",90671,2007,0,0,0,0,3
"1120",90701,2007,1344,68,1276,10.21,13167
"1121",90702,2007,3,0,3,0.5,603
"1122",90703,2007,3485,1411,2074,11.21,31075
"1123",90704,2007,0,0,0,0,2535
"1124",90706,2007,614,326,288,4.42,13887
"1125",90707,2007,0,0,0,0,129
"1126",90710,2007,160,0,160,2.26,7070
"1127",90711,2007,0,0,0,0,27
"1128",90712,2007,452,268,184,3.82,11817
"1129",90713,2007,53,0,53,1.33,3980
"1130",90714,2007,0,0,0,0,1116
"1131",90715,2007,6,0,6,0.75,798
"1132",90716,2007,23,0,23,0.63,3674
"1133",90717,2007,151,26,125,4.68,3225
"1134",90723,2007,516,33,483,3.19,16176
"1135",90731,2007,618,79,539,5.84,10584
"1136",90732,2007,197,34,163,6.5,3031
"1137",90733,2007,0,0,0,0,143
"1138",90734,2007,0,0,0,0,17
"1139",90744,2007,126,47,79,1.2,10504
"1140",90745,2007,552,102,450,3.62,15261
"1141",90746,2007,1284,359,925,9.17,14007
"1142",90747,2007,0,0,0,0,1310
"1143",90748,2007,0,0,0,0,448
"1144",90749,2007,0,0,0,0,1396
"1145",90755,2007,609,42,567,7.71,7897
"1146",90801,2007,117,0,117,1.06,11059
"1147",90802,2007,3557,759,2798,15.89,22381
"1148",90803,2007,554,138,416,6.51,8506
"1149",90804,2007,545,34,511,6.38,8544
"1150",90805,2007,184,6,178,1.43,12860
"1151",90806,2007,1098,81,1017,6.35,17285
"1152",90807,2007,1082,0,1082,7.23,14956
"1153",90808,2007,582,408,174,6.45,9026
"1154",90809,2007,0,0,0,0,1213
"1155",90810,2007,1567,0,1567,10.78,14531
"1156",90813,2007,171,0,171,1.47,11615
"1157",90814,2007,62,17,45,5.19,1195
"1158",90815,2007,710,271,439,6.08,11685
"1159",90822,2007,0,0,0,0,551
"1160",90831,2007,516,221,295,26.71,1932
"1161",90832,2007,0,0,0,0,16
"1162",90835,2007,0,0,0,0,95
"1163",90840,2007,0,0,0,0,6019
"1164",90846,2007,193,0,193,2.3,8380
"1165",91001,2007,381,116,265,12.21,3120
"1166",91003,2007,0,0,0,0,7
"1167",91006,2007,962,64,898,7.68,12531
"1168",91007,2007,448,140,308,3.97,11276
"1169",91008,2007,0,0,0,0,4
"1170",91009,2007,0,0,0,0,386
"1171",91010,2007,130,0,130,1.39,9368
"1172",91011,2007,387,107,280,6.9,5612
"1173",91012,2007,0,0,0,0,4
"1174",91016,2007,2498,672,1826,14.26,17519
"1175",91017,2007,0,0,0,0,256
"1176",91020,2007,268,86,182,11.09,2417
"1177",91021,2007,0,0,0,0,40
"1178",91024,2007,98,0,98,6.3,1556
"1179",91025,2007,0,0,0,0,34
"1180",91030,2007,800,34,766,10.64,7522
"1181",91031,2007,0,0,0,0,15
"1182",91040,2007,222,102,120,10.22,2172
"1183",91041,2007,0,0,0,0,56
"1184",91042,2007,148,81,67,7.48,1979
"1185",91043,2007,0,0,0,0,33
"1186",91046,2007,0,0,0,0,15
"1187",91066,2007,0,0,0,0,158
"1188",91077,2007,0,0,0,0,14
"1189",91101,2007,4094,461,3633,14.05,29130
"1190",91102,2007,0,0,0,0,194
"1191",91103,2007,1160,352,808,14.66,7913
"1192",91104,2007,206,43,163,6.62,3112
"1193",91105,2007,1667,0,1667,9.67,17242
"1194",91106,2007,1088,228,860,13.17,8263
"1195",91107,2007,1929,743,1186,10.53,18325
"1196",91108,2007,167,0,167,5.16,3236
"1197",91109,2007,0,0,0,0,14701
"1198",91114,2007,0,0,0,0,3
"1199",91115,2007,0,0,0,0,14
"1200",91116,2007,0,0,0,0,11
"1201",91117,2007,0,0,0,0,17
"1202",91125,2007,0,0,0,0,57
"1203",91201,2007,787,584,203,6.7,11749
"1204",91202,2007,303,27,276,8.52,3557
"1205",91203,2007,3585,720,2865,17.49,20495
"1206",91204,2007,800,473,327,5.36,14915
"1207",91205,2007,714,306,408,9.52,7497
"1208",91206,2007,916,160,756,9.68,9463
"1209",91207,2007,102,4,98,14.74,692
"1210",91208,2007,224,23,201,4.9,4572
"1211",91209,2007,0,0,0,0,598
"1212",91210,2007,225,0,225,4.75,4741
"1213",91214,2007,330,135,195,7.88,4187
"1214",91221,2007,0,0,0,0,557
"1215",91222,2007,0,0,0,0,13
"1216",91224,2007,0,0,0,0,9
"1217",91225,2007,0,0,0,0,2
"1218",91226,2007,0,0,0,0,1
"1219",91301,2007,2534,1077,1457,17.79,14243
"1220",91302,2007,2776,786,1990,15.92,17433
"1221",91303,2007,860,208,652,6.51,13209
"1222",91304,2007,560,108,452,3.86,14494
"1223",91305,2007,0,0,0,0,200
"1224",91306,2007,126,28,98,3.46,3639
"1225",91307,2007,171,32,139,2.51,6803
"1226",91308,2007,0,0,0,0,43
"1227",91309,2007,0,0,0,0,118
"1228",91310,2007,0,0,0,0,93
"1229",91311,2007,3909,1637,2272,10.28,38039
"1230",91313,2007,0,0,0,0,351
"1231",91316,2007,1094,177,917,13.93,7851
"1232",91321,2007,386,145,241,4.27,9039
"1233",91322,2007,0,0,0,0,331
"1234",91324,2007,879,190,689,4.74,18551
"1235",91325,2007,355,38,317,4.62,7690
"1236",91326,2007,391,39,352,11.63,3363
"1237",91327,2007,0,0,0,0,22
"1238",91328,2007,0,0,0,0,1646
"1239",91330,2007,0,0,0,0,5932
"1240",91331,2007,519,46,473,4,12970
"1241",91333,2007,0,0,0,0,25
"1242",91334,2007,0,0,0,0,31
"1243",91335,2007,252,62,190,3.05,8269
"1244",91337,2007,0,0,0,0,17
"1245",91340,2007,410,157,253,3.58,11461
"1246",91341,2007,0,0,0,0,294
"1247",91342,2007,517,30,487,2.54,20325
"1248",91343,2007,282,126,156,3.08,9161
"1249",91344,2007,551,89,462,7.08,7787
"1250",91345,2007,325,0,325,5.71,5688
"1251",91346,2007,0,0,0,0,98
"1252",91350,2007,501,57,444,5.54,9039
"1253",91351,2007,274,0,274,3.19,8578
"1254",91352,2007,604,74,530,3.09,19522
"1255",91353,2007,0,0,0,0,527
"1256",91354,2007,86,16,70,7.5,1146
"1257",91355,2007,3769,721,3048,7.96,47362
"1258",91356,2007,1179,240,939,8.42,14002
"1259",91357,2007,28,0,28,11.62,241
"1260",91361,2007,2810,490,2320,17.65,15924
"1261",91362,2007,3083,686,2397,15.48,19917
"1262",91364,2007,2033,437,1596,11.16,18222
"1263",91365,2007,0,0,0,0,187
"1264",91367,2007,4976,2192,2784,14.67,33924
"1265",91372,2007,0,0,0,0,3
"1266",91376,2007,0,0,0,0,29
"1267",91380,2007,0,0,0,0,1744
"1268",91381,2007,153,39,114,3.5,4373
"1269",91383,2007,0,0,0,0,1486
"1270",91384,2007,188,0,188,8.91,2111
